position,post_id,post_by,post_text,post_published,comment_id,comment_by,is_reply,comment_message,comment_published,comment_like_count,attachment_type,attachment_url
152_0,123452516277_10157136178446278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Either cease or fuel the burn with these food items! You pick.,2019-06-18T01:15:00+0000,10157136178446278_10157144179191278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,George Mikhael,2019-06-18T01:52:32+0000,0,,
152_2,123452516277_10157136178446278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Either cease or fuel the burn with these food items! You pick.,2019-06-18T01:15:00+0000,10157136178446278_10157144706251278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"!!!! Crimes Against Humanity In Broad Daylight !!!!  IF YOU DO INVESTIGATIVE JOURNALISM, THEN THIS IS EXACTLY FOR YOU!!! CRIMINALS ARE KILLING PEOPLE IN BROAD DAYLIGHT, AND WITH A SMILE AT THEIR FACES AT THAT!!!!!!  Warning: Poisonous food and drinks are being sold in the shops of REWE and Rossmann in Berlin!!!! Despite being repeatedly warned, the staff not only does not take the poisonous products off the shelves but also has a perverted fun in doing all these crimes!!!! The Court for Crimes Against Humanity goes far and wide to search for criminals. If they want new criminal cases, I invite them to come with me and eat the food and drink the drinks they are selling me!!!!!  Crimes against humanity are currently being perpetrated in broad daylight!!!!  The food and drinks not only contains slow poisons but also sleep causing substances, maybe narcotics including!!!! And including substances that make breathing hard and even stop it during sleep!!!!!!!!!!!!!!  I repeat: Crimes against humanity are currently being perpetrated in broad daylight!!!!  Lachezar Kutsarov lachezar(dash)kutsarov(dot)blogspot(dot)com https://independent.academia.edu/LachezarKutsarov https://github.com/LachezarTsK https://www.hackerrank.com/lkutsarov https://www.linkedin.com/in/lachezar-kutsarov-006b36b1 https://www.facebook.com/lachezar.kutsarov",2019-06-18T09:12:38+0000,0,share,https://l.facebook.com/l.php?u=https%3A%2F%2Findependent.academia.edu%2FLachezarKutsarov&h=AT1o8VvggrV75Bc8JYceU1xNwIJRXLDAERi8er0SymmYiEQ9fFXbAMzu9cxw2CsfUonXhvRyb7sEKYdqM2oGf-bgJvPVJWb0T3pgyAqSLW8LNaD5PBj8rDkZXQ6LHUau&s=1
152_3,123452516277_10157136178446278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Either cease or fuel the burn with these food items! You pick.,2019-06-18T01:15:00+0000,10157136178446278_10157144706206278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"!!!! Crimes Against Humanity In Broad Daylight !!!!  IF YOU DO INVESTIGATIVE JOURNALISM, THEN THIS IS EXACTLY FOR YOU!!! CRIMINALS ARE KILLING PEOPLE IN BROAD DAYLIGHT, AND WITH A SMILE AT THEIR FACES AT THAT!!!!!!  Warning: Poisonous food and drinks are being sold in the shops of REWE and Rossmann in Berlin!!!! Despite being repeatedly warned, the staff not only does not take the poisonous products off the shelves but also has a perverted fun in doing all these crimes!!!! The Court for Crimes Against Humanity goes far and wide to search for criminals. If they want new criminal cases, I invite them to come with me and eat the food and drink the drinks they are selling me!!!!!  Crimes against humanity are currently being perpetrated in broad daylight!!!!  The food and drinks not only contains slow poisons but also sleep causing substances, maybe narcotics including!!!! And including substances that make breathing hard and even stop it during sleep!!!!!!!!!!!!!!  I repeat: Crimes against humanity are currently being perpetrated in broad daylight!!!!  Lachezar Kutsarov lachezar(dash)kutsarov(dot)blogspot(dot)com https://independent.academia.edu/LachezarKutsarov https://github.com/LachezarTsK https://www.hackerrank.com/lkutsarov https://www.linkedin.com/in/lachezar-kutsarov-006b36b1 https://www.facebook.com/lachezar.kutsarov",2019-06-18T09:12:31+0000,0,share,https://l.facebook.com/l.php?u=https%3A%2F%2Findependent.academia.edu%2FLachezarKutsarov&h=AT0Ufv4dy_2P2tFRy2T3J-_felQuFKj7nNJ0RdAo111IuQ0tlqEaG7lGDePzvc1VIA_sotdGuSJpw3M11-B-S-R6UiPHfPvevb3GvLDtIUXjkWCWNFEwHG9edLv2LZ4L&s=1
156_0,123452516277_10157136166031278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Avocado toast for breakfast is a classic  but have you tried avocado tea?,2019-06-17T20:15:00+0000,10157136166031278_10157145384701278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Meg Chau have you try avocado tea before?,2019-06-18T16:28:11+0000,0,,
156_1,123452516277_10157136166031278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Avocado toast for breakfast is a classic  but have you tried avocado tea?,2019-06-17T20:15:00+0000,10157136166031278_10157145474126278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Jack Chau  no I want to,2019-06-18T17:18:13+0000,0,,
156_2,123452516277_10157136166031278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Avocado toast for breakfast is a classic  but have you tried avocado tea?,2019-06-17T20:15:00+0000,10157136166031278_10157144050316278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jack Chau buy this so I can drink it too,2019-06-18T00:53:02+0000,0,,
161_0,123452516277_10157135926761278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Oh  you butter believe it. #eatthisnotthat #popcorn #thesnackthatgotaway,2019-06-17T14:15:00+0000,10157135926761278_10157142980461278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Rob York,2019-06-17T15:50:05+0000,0,,
164_0,123452516277_10157136143906278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,See what remarkable changes you go through.,2019-06-17T00:15:00+0000,10157136143906278_10157142159156278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Trying to lay off Soda Fast food Sweets It's hard but I'm trying  To lose 15 to 20 pounds  by August 30 for my Breast reduction surgery  in September. I don't like fruits and vegetables or Fish so What's there for me To eat. Goodnight 😴 #Age46,2019-06-17T06:54:22+0000,0,,
170_0,123452516277_10157136134416278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Sleeping is an essential key to slimming down  so boost your weight loss in your sleep with these foods.,2019-06-16T16:15:00+0000,10157136134416278_10157140566016278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Laryssa Lerma,2019-06-16T16:17:29+0000,0,,
170_1,123452516277_10157136134416278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Sleeping is an essential key to slimming down  so boost your weight loss in your sleep with these foods.,2019-06-16T16:15:00+0000,10157136134416278_10157140666646278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Norma,2019-06-16T16:54:26+0000,0,,
171_0,123452516277_10157136133641278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Strengthen your heart  flatten your belly  and sharpen your mind with these power-packed omega-3 foods.,2019-06-16T15:15:00+0000,10157136133641278_10157166631986278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-27T12:54:26+0000,0,sticker,https://scontent.xx.fbcdn.net/v/t39.1997-6/851574_555286174559237_1177223253_n.png?_nc_cat=1&_nc_oc=AQmZflvvKFkn6cg5JVzsGKJKPSDtpPbK6KRMdJhWsB7fX94gHyQQwhbrt2ycF3krXcY&_nc_ht=scontent.xx&oh=01d8bcd293c55ae81dbf6d090ad406a5&oe=5DAA5E9B
171_1,123452516277_10157136133641278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Strengthen your heart  flatten your belly  and sharpen your mind with these power-packed omega-3 foods.,2019-06-16T15:15:00+0000,10157136133641278_10157166845021278,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Mg Aye,2019-06-27T14:07:24+0000,0,,
171_2,123452516277_10157136133641278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Strengthen your heart  flatten your belly  and sharpen your mind with these power-packed omega-3 foods.,2019-06-16T15:15:00+0000,10157136133641278_10157166186531278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-27T06:34:42+0000,0,sticker,https://scontent.xx.fbcdn.net/v/t39.1997-6/47393834_1134367343404189_6970227065182224384_n.png?_nc_cat=1&_nc_oc=AQmNh0w_5_XRdHQYu46bmoKxJRJyoYb38_armtuGlWBziEXezqimHwOP5CT51UMAapM&_nc_ht=scontent.xx&oh=04097cb42fdc971c961d114649fef888&oe=5DBB743C
171_3,123452516277_10157136133641278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Strengthen your heart  flatten your belly  and sharpen your mind with these power-packed omega-3 foods.,2019-06-16T15:15:00+0000,10157136133641278_10157166186401278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-27T06:34:29+0000,0,sticker,https://scontent.xx.fbcdn.net/v/t39.1997-6/47203863_1134375583403365_2640803535783985152_n.png?_nc_cat=1&_nc_oc=AQlzfNb5YnQ2IkaEqt6X0zr3JSrXNe2p7e_-Kp4YY7hVg2sFRKVLQunJSRVf2sY0Uck&_nc_ht=scontent.xx&oh=419ca7e251b8418b30bc5441effbc5fd&oe=5DC7085B
172_0,123452516277_10157135925896278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Greek yogurt is the MVP of yogurts. It has a healthy dose of vitamin D & calcium  both of which can help turn off the fat-producing stress hormone cortisol. Jazz up your plain yogurt with antioxidant-rich berries. Top with almonds for a salty crunch. #yogurt #raspberries #almonds,2019-06-16T14:15:00+0000,10157135925896278_10157191840361278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,This is the yummiest,2019-07-07T00:56:42+0000,0,,
172_1,123452516277_10157135925896278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Greek yogurt is the MVP of yogurts. It has a healthy dose of vitamin D & calcium  both of which can help turn off the fat-producing stress hormone cortisol. Jazz up your plain yogurt with antioxidant-rich berries. Top with almonds for a salty crunch. #yogurt #raspberries #almonds,2019-06-16T14:15:00+0000,10157135925896278_10157140623426278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Greek yogurt+almonds+wallnuts+black raisin+pure greek honey+cinammon+fruits of your choice = best meal ever!,2019-06-16T16:36:59+0000,0,,
174_0,123452516277_10157136120381278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,If you want to check all of the boxes when it comes to health  specifically bone health and heart health  then you’ll want to pay attention to your daily vitamin K intake.,2019-06-16T01:15:00+0000,10157136120381278_10157139112106278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Not if you're on bloodthinning meds.,2019-06-16T01:52:07+0000,0,,
177_0,123452516277_10157136117971278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Avoid these at all costs next time you re shopping.,2019-06-15T21:15:00+0000,10157136117971278_10157139603946278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Linda Pelgrin Jen Becker-Johnson,2019-06-16T07:42:44+0000,0,,
179_0,123452516277_10157136116181278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,See the sneaky things holding you back.,2019-06-15T18:15:00+0000,10157136116181278_10157138807531278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,ate...........,2019-06-15T23:02:59+0000,0,,
181_0,123452516277_10157136114466278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,We re not going to sugarcoat this for you.,2019-06-15T16:15:00+0000,10157136114466278_10157139016656278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Very helpful,2019-06-16T00:58:04+0000,0,,
181_1,123452516277_10157136114466278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,We re not going to sugarcoat this for you.,2019-06-15T16:15:00+0000,10157136114466278_10157139110116278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Wow. Cliff bars?  Need to rethink that one,2019-06-16T01:51:19+0000,0,,
183_0,123452516277_10157135925096278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Quite literally we want you to eat the rainbow.  Reds  oranges  yellows  greens  purples  whites.  Different colors indicate different nutrient profiles  so focus on getting a little of each color in your diet every day to maximize the nutritional benefits.,2019-06-15T14:15:00+0000,10157135925096278_10157137784396278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Adie Hall 😃,2019-06-15T15:02:59+0000,0,,
187_0,123452516277_10157133824491278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,The choices are so much more than just salads!,2019-06-14T22:15:00+0000,10157133824491278_10157136845671278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-15T04:13:52+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2F59545dce180da4194174df7e84f945e9%2Ftenor.gif%3Fitemid%3D14305589&h=AT2DmhQhHrBD69DDU2byweeyqwot2ktRjP_zUIJMdlzXbZbjx6YSUIzUkltvUzqSXvWvV2nHI8GvhHtGR950u2htl42TGHqjRSwdWHE1eiEw7TC93ZzdbRaSpv28J4Ti&s=1
187_2,123452516277_10157133824491278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,The choices are so much more than just salads!,2019-06-14T22:15:00+0000,10157133824491278_10157141022791278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,John G. Apostolakis,2019-06-16T19:23:07+0000,0,,
187_3,123452516277_10157133824491278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,The choices are so much more than just salads!,2019-06-14T22:15:00+0000,10157133824491278_10157136280146278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Brianna Grice,2019-06-14T22:20:40+0000,0,,
188_1,123452516277_10157133823726278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Stop aging in its tracks!,2019-06-14T21:15:00+0000,10157133823726278_10157140672816278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Good thing I’m not 40 yet... 😵,2019-06-16T16:57:35+0000,0,,
188_2,123452516277_10157133823726278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Stop aging in its tracks!,2019-06-14T21:15:00+0000,10157133823726278_10157136791496278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Mejor Escriban los 5 alimentos que si puedo comer y acabamos más rápido!,2019-06-15T03:32:20+0000,0,,
188_3,123452516277_10157133823726278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Stop aging in its tracks!,2019-06-14T21:15:00+0000,10157133823726278_10157138147151278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ok so what to eat instead???,2019-06-15T17:33:36+0000,0,,
192_0,123452516277_10157133819731278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,What to avoid at all costs.,2019-06-14T16:15:00+0000,10157133819731278_10157135680396278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-14T17:24:26+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia1.tenor.co%2Fimages%2Fe3d4b8b4113872058d660c38b8236737%2Ftenor.gif%3Fitemid%3D13504717&h=AT2t9HJBQ857PsjlkgHyf7pK9oTE8hzchQ4nxvJdi5KL9hPMiqkxcJTAGZk8ik0-vrEYQbFvWXgzFUj7R_sk0ZK6yEAmtNazV6VNbiRx2Jna0vtdNWCDLtWjmAd_Nfdz&s=1
194_3,123452516277_10157133818281278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Sometimes your eyes are bigger than your stomach. Who can relate? 🥖🍝🍽 #spongebob #toofull #eatthisnotthat,2019-06-14T14:15:00+0000,10157133818281278_10157135833546278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"true, especially when you visit Olive Garden",2019-06-14T18:43:10+0000,0,,
194_4,123452516277_10157133818281278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Sometimes your eyes are bigger than your stomach. Who can relate? 🥖🍝🍽 #spongebob #toofull #eatthisnotthat,2019-06-14T14:15:00+0000,10157133818281278_10157136775441278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Avie Silverman Eures Tammy Powell Kirk,2019-06-15T03:18:04+0000,0,,
199_0,123452516277_10157131018676278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,We consulted an expert to find out all about this lifestyle that stems from Eastern medicine.,2019-06-13T22:15:00+0000,10157131018676278_10157133852291278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-06-13T22:44:37+0000,0,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia0.giphy.com%2Fmedia%2F3oeHLy5O3zTMHL9TP2%2Fgiphy-downsized.gif%3Fcid%3D120c01475d02d1d16352557573e43762%26rid%3Dgiphy-downsized.gif&h=AT1cahwEXac2wgyDuI09pggZsKnkudk9u7eL0JN9-R3Odq-Ym9zmFZ3YCIM8rxU6bQL_pcRLXnILCJOXx7mB--KZBAfhQm2yoCTl_CzZ7n2YO3BF6mP6f2JFdhtCvIyd&s=1
208_0,123452516277_10157128573006278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Please kelp yourself to some of these ocean floor greens!,2019-06-13T01:15:00+0000,10157128573006278_10157132402611278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,🤮🤢,2019-06-13T09:30:50+0000,0,,
208_1,123452516277_10157128573006278,7cc2bc22ef63a0c8ef1273b055a4c06e4a299f3e,Please kelp yourself to some of these ocean floor greens!,2019-06-13T01:15:00+0000,10157128573006278_10157131750516278,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Yuck,2019-06-13T01:22:55+0000,0,,
